36.596924	38.027242	3.5
36.397957	37.966154	4.1
36.608081	38.049007	2.9
36.606596	38.057166	3.7
36.920463	37.326282	1.8
38.017179	38.201872	1.7
38.224495	38.06182	2.8
36.408276	37.899939	2.4
38.106694	38.215877	3
36.954403	37.452205	2.6
38.467533	38.148983	1.8
36.990055	37.294149	2.6
36.850175	37.267554	2
36.305652	37.882898	2
36.575057	38.046366	3
38.144177	38.238839	2.5
38.093587	38.204374	2
37.062447	37.487862	1.5
37.18099	37.507821	1.8
37.384928	37.671802	2.3
38.716439	38.240344	1.6
36.545683	37.984501	2.3
36.895357	37.430294	1.8
38.499727	38.194047	1.9
37.058826	37.289632	1.7
37.108268	37.503247	1.8
37.622046	38.05743	2.4
38.476274	38.220536	1.8
37.8691	37.859379	2.3
36.550537	38.018445	2.5
36.922603	38.114067	2.7
38.007178	38.168274	2
37.263875	37.548804	3.2
37.832996	38.102116	2.2
36.583024	37.894539	2.3
37.808801	37.875541	2.4
36.747628	37.212992	2.4
38.464103	38.150065	1.9
36.86202	38.112793	3
38.01805	38.181722	2.5
36.808732	37.382458	2.5
36.855912	38.103361	3.4
36.939913	37.151221	2.8
37.383199	38.05918	2.4
37.584167	38.042021	2.2
37.186133	37.50813	1.9
36.955977	37.421619	1.8
36.537732	38.011666	2.6
37.443856	38.049923	3.1
38.804187	38.302393	3
37.387858	38.034314	1.8
37.589242	38.024837	1.8
37.790259	37.87419	2
37.870858	37.827547	3.4
37.339522	37.605237	2
38.018498	38.208923	2.9
36.639038	37.88859	3
37.678271	38.065849	2.5
36.965141	37.272424	2.3
37.214258	37.51615	2.4
36.311491	37.882129	3
38.635962	38.26436	2
37.143388	37.471228	1.7
37.19104	37.455139	2.3
38.446818	38.13302	1.5
38.57218	38.187708	1.7
35.872111	36.057454	2.4
38.33033	38.15046	2
38.394918	38.074459	1.8
36.317224	37.873332	2.3
36.55745	38.076542	2.5
38.0212	37.952669	1.6
37.85627	38.07229	2.7
37.854289	38.073551	2.7
36.548519	37.96298	2.4
37.303003	37.610441	2.2
38.132996	38.248706	3.1
38.19587	38.222253	2.9
36.273397	37.924862	3.6
37.152161	37.47596	2
37.648381	38.071704	2.1
37.083443	37.360225	1.7
37.432471	38.037004	2
36.312618	37.881519	2.2
36.960824	37.200639	1.5
38.429256	38.069063	2.7
36.607943	37.184741	1.9
37.315544	37.595577	1.8
37.188607	37.536564	1.9
36.993323	37.420508	1.5
38.342306	38.099288	2.9
37.626595	38.051929	2.1
36.579032	37.84565	2.6
36.2828	36.443717	2.1
37.837406	38.159993	1.6
38.145313	38.237174	1.5
38.045471	38.233012	1.7
37.762679	37.813749	1.6
36.735893	37.209953	2.3
36.960901	37.278658	2.2
37.433549	38.107019	3.7
36.461902	37.879085	2.3
37.036739	37.345455	2.4
36.352299	37.916715	2.5
35.815678	36.031437	2.7
37.062915	37.359676	1.4
38.486129	38.171102	3.7
38.410457	38.150663	1.9
38.235242	38.066842	2.3
36.578121	38.05898	2.1
37.126681	37.500842	1.4
36.648027	37.119804	2.2
36.893335	38.105265	2.4
37.923836	37.915605	2.2
37.779248	38.103243	1.9
37.713147	37.826827	3.5
37.899561	38.169373	2.4
38.159574	38.101078	2.1
38.419812	38.164327	1.8
37.842387	37.928796	1.9
38.508154	38.177181	1.6
38.42065	38.14943	2.2
35.8986	36.174862	2.7
37.435868	38.054285	2.1
36.321073	37.851737	2.3
38.258785	38.294987	3.3
36.525472	38.057178	2.6
36.917757	37.164132	2.7
37.784989	38.279342	3
36.615002	38.063379	3.8
38.010075	38.188676	3.5
38.460075	38.157373	3.1
38.164966	38.246521	3.1
37.179944	37.522506	1.8
36.670431	37.162431	2.7
38.053007	38.18079	2.6
37.708606	38.057161	2.7
36.367928	36.361711	2.7
36.321159	37.807194	2.1
36.989433	37.422648	2.3
36.736853	37.174984	2.5
36.620728	38.138383	2.4
37.650464	37.850936	2.3
36.323775	37.809847	2.4
36.430554	36.669816	3.5
37.186336	37.511812	3.4
37.190519	38.094031	3.1
37.793966	38.127144	1.9
37.69871	38.013993	2.2
38.18914	38.232052	2
37.647827	37.834094	2.8
38.592594	38.190365	3.8
36.549455	37.848612	2.4
37.755538	38.130192	3.1
36.506689	38.100899	2.5
36.47546	36.755363	2.8
36.926412	37.154338	2.1
37.826742	38.096737	3.5
36.600346	37.997192	3.9
36.836776	37.324711	2
37.151453	37.496025	2.4
36.622201	37.93503	2.4
36.978296	37.146139	1.9
37.646924	37.992908	2.4
37.616878	37.821167	2.1
37.835006	38.186027	4.7
36.981344	38.105489	1.9
37.673315	38.066699	1.8
36.583089	38.062712	2.5
36.824243	37.33818	2.1
36.460368	36.63252	3.2
36.583484	38.046098	2.7
36.662724	38.05977	2.1
37.014889	37.50131	2.5
36.966089	37.403239	2.6
38.041976	38.197257	1.5
36.484017	38.028361	3.9
38.616272	38.256689	2.2
36.624158	37.148547	1.9
36.555017	37.984241	2.5
36.406466	37.967875	2.4
36.836051	37.230518	2.2
38.100525	38.21759	1.6
38.371354	38.085767	1.3
37.904553	38.050806	2.6
36.871513	37.042647	2
36.530965	36.8493	2.6
36.816541	37.314937	2.7
38.383366	38.118709	2.4
36.920752	37.109652	2.8
38.364913	38.102043	2
36.463481	36.6427	2
38.071948	37.936243	1.9
36.489819	36.661926	2.4
38.440063	38.10946	1.9
36.630233	38.068599	2.4
38.141073	38.292017	1.8
37.336861	37.604537	2.1
37.723625	38.106335	2.9
37.134701	37.516097	2.1
37.150663	37.370622	1.9
37.733272	38.071448	1.8
36.440479	37.936943	2.1
37.086458	38.108683	2.8
36.629277	38.062703	1.9
37.243774	37.528674	2
37.611914	38.036076	2.9
38.431779	38.140165	2.5
37.633976	37.736438	2.9
37.0712	37.506165	2.1
38.439294	38.134367	1.9
38.031665	38.198096	2.2
38.358903	38.096073	2
37.93127	38.060795	2.7
36.859823	38.105754	3.1
36.619641	38.115564	1.9
38.438538	38.102238	1.8
37.024276	37.454008	1.5
36.923429	37.398124	1.7
37.178739	37.505184	2.6
37.466406	38.093538	2.8
37.862996	37.883301	3
36.355717	37.916528	1.8
36.309298	37.869344	2.6
36.5113	38.106315	2.9
36.874422	37.358813	2.4
37.27948	37.557284	2.9
38.205229	38.264026	2.9
36.634013	38.058533	2.9
36.418526	38.029956	2.8
37.26722	37.585893	2.5
36.921484	37.457922	1.8
38.321887	38.067517	1.7
36.648075	38.040816	2.1
37.255802	37.577608	3
38.267607	38.091467	3.1
37.064555	37.401351	2.1
37.009465	37.471134	2
36.996753	37.300513	1.6
36.427889	38.023718	2.9
36.426416	38.028031	4.8
36.657947	37.026676	2.6
37.948238	37.955562	2
36.321399	37.869198	1.7
38.388269	38.112724	1.6
36.308472	37.865507	2.8
36.633976	36.937065	1.6
36.849715	37.309766	2.6
37.239628	37.537362	2.3
36.534318	38.055937	2.8
36.891732	37.161324	2.6
36.625488	37.886983	3.2
36.889657	37.024101	2.2
36.492517	37.987244	3.8
36.285461	37.859391	2.3
36.235905	37.829399	1.7
37.374923	37.793746	1.7
38.255526	38.276322	2.2
37.312447	37.604399	1.6
37.20789	37.490027	1.6
38.4696	38.158167	2.8
36.254329	37.853223	1.7
37.80555	38.113969	2.9
37.900777	38.17568	2
36.482894	38.026925	2.6
36.557084	36.868172	1.8
37.180001	37.518001	2
36.626872	37.872587	2.7
38.101778	38.263586	2.3
37.002201	37.460905	1.3
37.014233	37.323568	1.7
38.13973	38.29185	2.7
38.059298	37.975126	1.7
37.515434	38.018994	2.6
36.32806	37.874768	2.3
36.326611	37.862496	1.8
36.893717	37.091447	1.8
36.434387	37.864437	2.4
36.830481	37.39891	1.5
36.825968	37.320768	1.7
37.8493	38.11311	1.9
36.277279	36.412854	2.8
37.903564	38.057316	3
36.606099	38.079374	3.6
37.823165	38.117407	2
35.928813	36.05745	3.1
38.520085	38.213367	2.2
36.999235	37.298946	3.5
38.098417	38.22535	2
37.690649	38.048372	2.3
36.822392	37.263916	2.3
36.562227	37.999154	2.6
36.396611	37.887415	3.4
37.255514	37.553984	2
36.362174	37.956653	2.6
38.170634	38.240995	1.8
36.740617	38.135026	2.1
37.630676	37.790474	2.3
38.02061	37.958175	2.9
35.92876	36.332072	3.3
37.808813	38.121879	2.3
37.845854	38.173332	3.3
36.575618	36.904838	3
36.589119	38.035543	2.6
37.160954	37.468184	2.3
36.246493	37.860588	3.3
36.6104	38.036759	2.2
38.648393	38.211056	4.2
36.733785	38.077694	3
36.535938	36.806689	3.8
36.310799	37.874654	4.2
37.832373	37.808834	2.4
37.823063	37.868424	2
36.318066	37.885579	2.8
38.573035	38.192464	2
38.518188	38.179008	3.9
37.830465	37.819128	4
38.524084	38.167887	4.5
36.592297	38.056702	2.3
38.210303	38.267904	2
37.251676	38.066984	3.9
37.408427	38.065881	3.3
36.871993	37.052132	1.9
36.623901	37.869002	2.9
36.66261	37.16875	2.3
38.008268	37.958842	1.9
38.408643	38.17196	2.5
36.579395	36.858944	2.7
37.00861	37.283187	2.1
37.685238	38.334603	3.5
36.999015	37.455221	2.3
35.989486	36.083805	3.4
36.291789	37.950761	2.8
36.585343	38.066239	2.2
36.846912	37.262724	2
36.79397	37.270235	2.7
37.832072	38.154891	2.7
38.104362	38.206828	2.4
37.200391	37.440499	1.9
36.621452	36.930648	4.6
37.413639	38.024337	2.3
36.567277	37.824805	2.9
36.336397	37.895138	3.3
38.605033	38.253072	2.2
37.192216	37.476457	1.6
37.01569	37.324215	1.5
38.448828	38.134448	2.8
38.27616	38.114543	2.9
37.798971	38.114213	3.6
36.588452	36.923584	2.6
37.663684	38.078809	2.2
37.58116	38.028133	2.4
37.927677	37.934778	3.3
38.649707	38.209428	2.4
37.230745	37.528483	2.8
37.121696	37.52723	2.2
37.200338	37.456205	3.4
36.742741	38.057621	3.6
38.448169	38.207528	3.7
36.480868	37.958459	2.2
36.589217	38.008797	2.9
36.944942	37.388599	3
37.417249	38.036112	3.8
36.968018	37.474475	3.7
36.981698	37.462797	3.6
38.495675	38.169055	3
36.824654	37.291288	2.2
36.32592	37.886031	2.6
36.577848	38.02911	2.7
37.730351	37.801583	2.1
37.801481	38.10933	2.5
38.468274	38.162301	1.5
37.038924	37.501982	1.6
37.288159	38.229879	2.5
36.489144	38.011047	3.5
36.64967	37.886418	3.1
38.847762	38.274101	1.9
37.129277	37.389181	2.4
37.761137	37.867773	2.2
37.05262	37.336967	2.2
37.415637	38.021562	2.7
37.818388	38.119364	2.9
37.242896	37.519592	2.1
38.688529	38.256649	2.6
37.061108	37.489718	3.7
37.837358	37.819946	2.5
36.921647	37.454915	2.2
36.942529	37.440255	2.2
36.532385	38.012061	2.4
37.288456	37.588424	2.8
37.935213	37.916394	2.2
37.673336	38.054061	2.9
37.625366	38.052336	3.3
36.584855	38.011348	3
37.490137	38.022111	3.5
37.201213	37.502401	2.1
37.729333	38.073763	3
37.708464	38.058712	3.1
37.816805	37.81523	3.1
38.20144	38.282983	2.4
36.022852	36.392655	3
36.740186	37.164478	2.8
37.15953	37.37463	1.3
37.517957	38.020646	2.8
37.822648	38.127824	3.8
37.289018	37.587443	3
36.64008	37.879834	2.6
36.842969	37.252844	1.9
36.971195	37.276392	2.4
38.532829	38.208712	2.5
37.856917	38.138684	3.3
36.570117	38.080754	2.8
37.139681	37.435136	2.4
37.420174	38.06696	1.9
36.968754	37.4262	1.9
36.944922	37.15686	2.1
37.161129	37.50627	1.5
36.438395	37.988505	2.3
36.923718	37.337561	2.5
36.920247	37.340324	3.7
37.807633	38.090426	2
37.992008	38.19974	3.1
37.676058	38.048661	2.9
36.971891	37.399886	2.6
38.685518	38.304911	2.7
36.087252	36.177515	2.4
36.815068	37.312793	2.1
36.366626	37.964388	2.2
38.19873	38.264449	3.5
36.975024	37.263326	2.2
38.448466	38.140214	3
36.938546	37.148991	2.2
37.553605	38.062345	2.8
36.612581	37.883492	2.2
36.265641	37.913489	1.8
37.090035	37.376685	1.5
36.914482	37.352543	2
36.877482	37.34799	1.8
37.205428	38.096464	2.7
37.855945	38.140206	2.4
37.17026	37.515324	2.1
37.140861	37.407125	1.8
36.922823	37.342261	2.7
38.551563	38.124528	2.7
37.079333	37.359713	1.5
37.075399	37.503491	2.6
36.593896	37.976021	3.2
38.488892	38.172538	2.5
38.204028	38.304195	2
37.75848	38.177856	2.6
38.03232	38.007642	2.6
36.381482	37.953707	3.7
38.411263	38.117013	2.7
37.181315	37.475338	1.2
36.620569	37.945813	2.4
36.64891	38.075566	2.4
38.043656	38.197139	2.6
36.472673	36.725203	2.6
36.628072	38.077795	2.3
35.893099	36.15223	2.7
36.298698	37.877348	2.7
38.015845	37.952189	2.7
37.644491	38.01816	2.2
38.254399	38.26711	2.6
36.940861	37.381698	1.5
37.828548	37.884794	2.9
37.074711	37.296525	2.4
37.032536	37.320837	2.8
37.166484	37.452482	1.6
37.297681	37.588241	2.7
36.691227	37.09904	2.7
36.607312	38.042135	4.6
37.130355	37.417505	2.3
36.93394	37.225102	1.9
38.615845	38.151636	1.9
37.816797	37.883931	2.6
36.490133	38.053023	2.2
36.975834	37.398975	2.6
37.872965	38.149068	3.4
36.726029	37.097201	2.3
35.924849	36.108565	3.6
37.34825	38.03575	3.7
36.532772	38.063232	3.7
36.596997	38.019161	2.4
37.154081	37.436641	1.9
37.188293	37.492192	2.3
38.21602	38.086707	3.4
36.46248	38.028129	3.6
37.026554	37.465719	1.7
36.568722	38.080908	3.1
36.46154	38.016956	2.5
36.570597	36.851274	3.9
38.094999	38.21154	2.8
36.630798	38.062227	3.2
36.65415	37.173515	2.1
36.970984	37.222746	2.1
36.529476	38.038717	2.3
36.580811	37.998258	3.3
36.627116	36.922384	3.2
37.8177	38.156986	3.3
36.995654	37.454728	1.6
36.761759	38.026668	3.3
36.544055	38.024365	2.7
36.906437	38.102112	2.5
36.942403	37.389412	1.7
36.957617	37.414783	2
36.736784	37.402104	3
37.979785	37.938932	2.2
38.373336	38.02701	3.4
36.986178	37.352633	1.8
36.790535	37.404301	2.5
36.435173	38.015686	2.5
37.190755	37.487317	2.3
37.110474	37.502039	3.8
38.532406	38.165548	3
37.788574	38.11877	2.4
36.752389	37.212915	2.4
36.620211	37.991858	3.1
37.032686	37.347017	4.1
36.956555	37.377974	1.6
36.824577	37.31228	1.8
36.935384	37.391927	1.7
37.1165	37.415479	1.7
36.655998	38.068697	3
36.960364	37.380981	2
37.554167	38.061849	2.1
36.949902	37.379871	1.8
36.958757	37.382418	1.9
37.709383	38.052747	3.2
36.943193	37.387073	1.7
36.951624	37.384111	4.6
36.635303	37.018673	3.2
37.052535	37.344198	2.3
36.604057	38.085563	3.1
36.837813	37.256026	1.6
36.951188	37.383683	3.5
36.351322	36.338717	1.9
36.59847	36.948303	3.3
37.759977	37.829521	1.8
37.047957	37.310148	3.8
37.23536	38.113371	2.6
38.017643	37.963245	3.1
36.403609	36.358972	2
36.647457	38.082552	4
38.413806	38.107471	2.8
35.955176	36.388997	3.1
37.288729	37.57749	2.1
36.315324	37.871155	2.4
37.22369	37.536584	2.4
36.578455	36.887939	2.3
36.460819	38.014954	2.6
36.638253	36.909884	2.9
37.109013	37.499072	1.7
38.007345	38.194832	4.1
36.984631	37.452979	2.2
37.228251	37.522457	2.2
37.851485	38.141309	3.6
38.388106	38.130396	2.4
38.00955	37.951526	2.5
38.101388	38.219316	1.9
38.602865	38.224447	2.4
38.227881	38.270524	2.2
37.831083	38.108671	2.3
37.191361	37.490885	2.3
37.242424	37.498018	1.8
36.623161	37.809387	4.1
38.25011	38.105754	3
38.50979	38.134814	2.5
36.971415	37.411161	1.5
36.888908	37.197021	2.2
37.920308	38.178784	3.1
37.048535	37.356698	2
38.600952	38.198625	2.4
38.608451	38.221847	2.3
36.913664	37.348645	2.1
38.410811	38.12961	2.8
36.701225	37.127799	2.1
37.146842	37.508114	2.7
36.817224	37.303674	3.2
36.740495	37.197347	2.7
37.821464	37.849487	3.2
36.925444	37.350663	2.5
36.608053	38.090564	3.2
38.193311	38.272038	2.9
36.737594	36.962752	4
36.597583	37.897876	3.6
36.583354	37.995996	3.4
36.460518	37.992086	3.4
37.17865	37.439722	1.8
36.754956	37.243136	2.2
37.118722	37.400903	2.2
37.114461	37.409212	1.8
37.863273	37.851013	2.7
37.152523	37.463778	1.6
38.724727	38.246448	2.8
38.527677	38.158875	2.1
37.132987	37.446322	1.8
36.576172	36.896423	3.3
37.25721	37.561226	2.3
36.590332	36.845862	2.2
37.805147	38.093998	2.5
36.609383	38.052616	2.2
36.372274	38.003861	2.4
37.313318	37.591125	1.5
36.411039	37.929061	2.5
38.1302	38.222477	4
37.168311	37.457723	2.1
36.273844	36.417098	3.8
36.562386	38.086088	2.9
36.740572	37.131755	2.1
37.948055	38.20671	2.8
38.75389	38.233317	2.1
38.555851	38.185262	1.8
36.979	37.451917	1.7
38.611906	38.236015	2.1
38.499792	38.15752	1.8
38.408346	38.183	2.5
38.183289	38.311646	2.7
37.078947	37.480831	2.8
36.713774	37.174361	3
36.745007	37.214331	2.3
37.216463	37.514376	2.1
36.606502	36.877059	2.5
37.836458	38.155066	3.5
38.105615	38.182906	3
37.240869	37.541968	2
37.015666	37.322021	2.9
37.99163	38.15662	3.7
36.226359	36.340999	3.3
37.620227	37.82157	3.2
36.730347	37.163615	3.2
37.16661	37.527755	2.2
36.238782	36.36567	2.7
37.283822	38.096122	3.9
37.716618	37.80319	3.6
37.191361	37.496558	1.9
37.227958	37.56864	1.4
36.695862	37.20422	2.9
37.229297	38.073633	3.7
38.554875	38.208105	2.8
37.260522	38.082198	3.4
38.703585	38.185669	2.5
38.297933	38.132572	2.6
36.984762	37.435775	1.7
36.69764	37.188363	3.8
36.727987	37.198938	1.9
37.141296	37.433919	2
37.170927	37.442167	1.9
36.475895	38.053699	3.2
36.693062	37.197815	2.3
37.105648	37.509766	1.4
37.584587	38.006494	3.4
38.517529	38.161792	4
36.919857	37.413713	1.7
36.309985	37.870748	2.7
36.295764	36.428935	2.9
37.04325	37.44554	2.1
37.249898	38.089319	3.1
38.496606	38.15553	3.2
36.312122	37.855575	2.8
38.493941	38.160132	1.9
38.745443	38.309566	2.8
37.665678	38.036536	2.9
36.566988	36.892065	3.7
36.923425	37.158134	2.7
36.925399	37.148368	3.4
37.145516	37.460124	2.1
36.670003	37.158077	2.3
37.447404	38.023889	4.2
36.326286	36.449919	3.9
36.941256	37.259338	3.2
37.900838	37.891695	2.2
37.816524	38.115259	3.6
36.959501	37.528544	1.2
38.414962	38.111633	4.1
37.528674	38.027002	2.8
37.019006	37.508988	2.6
36.873356	37.322274	1.9
37.009204	37.43549	2.4
36.620577	37.873979	3.8
36.907524	37.132898	1.7
36.963468	38.048621	3.5
38.137174	38.226579	3
36.827767	37.299105	2.4
36.720085	37.137992	2.2
36.594625	37.888513	2.6
38.115755	38.266366	2
37.144413	37.467159	2.3
37.271285	37.578023	2.4
36.340466	37.907385	2.6
36.61912	36.964128	2.8
37.492135	38.026668	3.5
37.915653	38.057886	2.5
36.036515	36.298661	4
36.432373	37.8828	2.7
36.267432	37.932882	2.5
37.294657	38.080595	2.8
36.653772	37.164176	2.5
38.532552	38.180029	3.7
38.387447	38.088367	1.6
37.47509	38.06165	2.2
37.244259	37.558691	2
37.47911	38.031514	2.6
36.377771	36.454244	3.1
37.037821	37.324658	2.6
38.084648	38.180391	2.9
37.803984	38.186198	3.6
38.173083	38.250643	3.6
38.031519	38.178158	3.9
38.798372	38.318709	2.3
36.274756	36.38689	2.9
36.895719	37.370365	2.1
37.924194	38.164986	3.2
37.822286	38.160437	3.5
37.814653	38.135706	2.3
38.506608	38.272579	2.4
37.879374	37.899357	1.8
36.469238	38.05282	4.2
37.047595	38.087594	3.9
36.296476	37.892301	2.5
37.012191	37.296012	3.1
37.0099	37.299809	3.7
37.178878	37.499589	2.8
36.919023	37.238167	1.6
36.720422	37.194092	2
36.619084	38.057723	2.8
38.660632	38.227832	2.1
37.795744	38.127783	3.4
38.476648	38.183789	2.6
36.935913	37.157113	2.1
37.786536	38.088399	2.7
36.482625	36.706673	4.6
37.15094	37.531771	1.9
38.047017	38.193697	2.5
37.672839	38.065263	2.3
38.624487	38.215934	3.1
38.626265	38.220011	3
37.891764	37.795886	2.5
36.684505	37.177087	2.1
38.128133	38.27087	2.1
37.235417	37.525647	2
37.110669	37.388212	2.7
38.530603	38.17039	2.3
38.589315	38.252315	3.3
36.96779	38.105937	3.8
37.074064	37.38337	3.6
38.549312	38.202572	2.2
36.570345	36.92902	2.9
37.464506	37.684753	3.7
36.397319	37.976371	2.4
36.743868	37.214128	3.2
36.270276	36.304077	3.9
36.755741	37.260205	2
37.879871	37.878845	4.3
36.3948	38.014693	2.4
36.088611	36.270402	3.9
38.73057	38.263159	3
37.228174	37.534395	2.6
36.847624	37.259806	2.4
36.84126	37.320117	1.4
36.532288	36.776652	2.7
37.912944	38.181816	3.7
36.744682	38.084326	2.8
36.386332	37.898279	2.9
37.767513	38.089347	2.4
38.46123	38.154313	1.9
36.742525	37.293746	2.3
36.809155	37.404675	2.7
36.406262	37.962199	3.2
36.740731	37.224015	3.6
38.223641	38.018587	2.5
36.321293	37.899756	3
36.515186	36.692	2.4
38.597331	38.283427	2.4
38.660885	38.218392	2
38.60791	38.201046	2.3
36.305107	37.8604	1.6
36.464669	38.029069	3
36.382214	37.961943	2.4
36.138289	36.352311	2.9
38.655542	38.218567	3.1
37.953483	38.183301	3.3
36.406901	38.008663	2.4
38.66202	38.22146	4.4
37.030192	37.449357	2
37.697559	38.354354	3
36.94078	37.13302	1.5
36.312349	37.870483	3
36.994836	37.415381	2.4
36.934701	38.088298	3.6
38.208289	38.085754	3.4
37.778866	38.063753	2.5
36.951025	37.23571	2.8
36.673946	37.145968	3
38.633427	38.232849	2.1
37.837394	38.095125	3
37.519515	38.05214	2.8
36.593066	38.051737	2.9
36.568624	36.833569	3
37.964539	38.093005	2.6
38.301965	38.113855	2.8
37.886141	38.16182	2.7
37.290523	37.561837	3
36.503581	38.034054	3.2
37.124772	37.452323	2.3
36.648869	37.905522	3.1
38.58575	38.1979	3.3
36.769255	37.384119	3.3
37.838106	38.086548	3.4
36.87666	37.367887	2.5
38.189779	38.081405	3.1
37.943437	37.921029	1.8
37.227515	38.082503	3.5
36.326884	37.894771	2.8
36.432959	37.972384	2.6
36.312992	37.884692	2.9
36.456108	38.022127	3.8
36.294328	37.852429	2
36.463883	38.027751	3.9
36.45568	38.018502	4.4
37.801074	38.086064	2.5
36.326139	37.888696	3.2
37.151697	37.457609	2.8
36.371338	37.988513	4.1
38.41071	38.181083	1.9
37.541923	38.36709	2.7
38.067004	38.193604	2.3
36.365088	37.966536	2.4
37.527287	38.049687	2.6
36.966895	37.199113	2.3
36.529834	38.021838	2.6
38.629932	38.250655	2
37.008822	37.445186	2.8
36.84231	38.07994	3.4
36.59325	38.06014	4.3
37.825647	38.208256	3.4
36.467253	37.990857	2.1
36.89423	38.118062	3
36.660311	38.002014	2.2
38.162056	38.216463	2.6
36.631335	37.867997	3.9
36.967904	37.388997	3.6
37.806974	38.101571	2.7
38.178577	38.013546	1.9
36.937362	37.441423	3.4
38.106152	38.227014	3.3
37.804057	38.139799	3.6
37.626742	37.796594	2.9
37.916052	37.88835	2.5
37.097262	37.500911	2.2
36.680729	38.138892	4.2
38.243209	38.063269	1.6
37.053414	37.487174	2.3
36.961259	37.240458	2
37.984977	38.175785	2.5
38.080595	38.169812	2.9
37.867855	37.882882	2.6
37.108195	37.499479	2
36.963631	37.378182	2
36.945321	37.174231	3.3
36.828105	37.312533	2.4
36.740495	37.194312	3.1
37.84248	37.88953	3.3
38.476823	38.179268	1.6
37.68547	38.069552	2.5
36.85542	37.24351	2.1
36.552132	37.861324	2.4
36.381978	38.023336	2.2
36.612276	37.966825	3.1
38.156868	38.080884	3
37.713774	37.794653	2.5
38.204338	38.043335	1.6
38.223669	38.134285	2.8
37.010262	37.154663	2.6
36.959253	37.423511	2.2
38.169499	38.091764	4.2
37.170854	37.421004	2.5
36.700736	37.198193	2.6
38.044096	38.1743	2.7
38.437504	38.12996	2.4
37.205225	37.547103	2.8
37.026998	37.288831	1.8
37.019625	37.321228	3.1
37.630168	38.066691	3.7
36.724919	37.149797	2.4
37.57644	38.03289	2.5
38.646061	38.197384	2.4
38.393998	38.11556	2.2
36.48151	38.032178	3.2
36.967761	37.199463	2.5
36.960124	37.195939	2.8
36.960213	37.187313	4.5
37.778263	38.104102	2.7
38.016203	38.169971	2.6
36.306669	37.862199	2
36.623771	38.07616	2.9
37.10109	38.103101	2.9
37.008244	37.298995	1.9
37.831413	37.873787	1.9
